Artist,Title,Year,Decade,Gender,Genre,Energy,ID,Length,Daypart,Enabled,Location 1,Location 2,BPM
Webster Booth,All the Things You Are,1944,PRE-50,M,VOCAL,2,11375,S,Night,Y,,,
Winifred Atwell,Pianola Rag,1949,PRE-50,F,INSTRUMENTAL,3,11376,S,Morning,Y,,,
Ziegler & Booth,Indian Love Call,1938,PRE-50,G,VOCAL,2,11377,S,Night,Y,,,
Billy Cotton,The Highland Swing,1939,PRE-50,M,VOCAL,2,11378,S,Morning,Y,,,
Charlie Barnet,Skyliner,1944,PRE-50,G,INSTRUMENTAL,3,11379,S,Morning,Y,,,
Django Reinhardt,Djangology,1935,PRE-50,M,JAZZ,3,11380,S,Afternoon,Y,,,
Fred Hartley,Life Is a Song,1935,PRE-50,M,INSTRUMENTAL,3,11381,S,Afternoon,Y,,,
Harry Parry,Softly as in a Morning Sunrise,1942,PRE-50,G,JAZZ,3,11382,S,Night,Y,,,
Henry Hall,The Teddy Bears' Picnic,1932,PRE-50,G,VOCAL,2,11383,S,Afternoon,Y,,,
Jack Hylton,Boop-Boop-A-Doop,1932,PRE-50,G,VOCAL,2,11384,S,Morning,Y,,,
Joe Loss,A Nightingale Sang in Berkeley Square,1940,PRE-50,G,DANCE BAND,3,11385,S,Night,Y,,,
Max Miller,I'm the Cheeky Chappie,1937,PRE-50,M,VOCAL,2,11386,S,Morning,Y,,,
Noel Coward,I'll See You Again,1929,PRE-50,M,VOCAL,2,11387,S,Night,Y,,,
Ray Noble,The Very Thought of You,1934,PRE-50,G,DANCE BAND,3,11388,S,Night,Y,,,
Reginald Dixon,The Storm,1935,PRE-50,M,INSTRUMENTAL,3,11389,S,Afternoon,Y,,,
Stanley Holloway,Pickin' All the Big Ones Out,1935,PRE-50,M,SPOKEN WORD,3,11390,S,Afternoon,Y,,,
Ted Heath,Opus 1,1945,PRE-50,G,INSTRUMENTAL,3,11391,S,Morning,Y,,,
Andrews Sisters,Boogie Woogie Bugle Boy,1941,PRE-50,G,VOCAL,2,11392,S,Morning,Y,,,
Squadronaires,You'd Be So Nice to Come Home To,1943,PRE-50,G,VOCAL,2,11393,S,Evening,Y,,,
Vera Lynn,It's a Lovely Day Tomorrow,1940,PRE-50,F,VOCAL,2,11394,S,Evening,Y,,,
Victor Silvester,Charmaine,1936,PRE-50,M,DANCE BAND,3,11395,S,Night,Y,,,
Winifred Atwell,Lady of Spain,1949,PRE-50,F,INSTRUMENTAL,3,11396,S,Afternoon,Y,,,
Adelaide Hall,The Way You Look Tonight,1936,PRE-50,F,JAZZ,3,11397,S,Night,Y,,,
Ambrose,South of the Border,1939,PRE-50,G,DANCE BAND,3,11398,S,Afternoon,Y,,,
Billy Cotton,The Cokey Cokey,1942,PRE-50,G,VOCAL,2,11399,S,Morning,Y,,,
Carroll Gibbons,Dreaming,1941,PRE-50,M,INSTRUMENTAL,3,11400,S,Night,Y,,,
Django Reinhardt,Nuages,1940,PRE-50,M,JAZZ,3,11401,S,Night,Y,,,
Frank Sinatra,Saturday Night Is the Loneliest Night,1944,PRE-50,M,VOCAL,2,11402,S,Evening,Y,,,
Geraldo,We'll Meet Again,1939,PRE-50,G,DANCE BAND,3,11403,S,Evening,Y,,,
Glenn Miller,Pennsylvania 6-5000,1940,PRE-50,G,INSTRUMENTAL,3,11404,S,Morning,Y,,,
Harry Roy,Tiger Rag,1934,PRE-50,G,JAZZ,3,11405,S,Morning,Y,,,
Henry Hall,Hush Hush Hush Here Comes the Bogeyman,1932,PRE-50,G,VOCAL,2,11406,S,Morning,Y,,,
Hutch,These Foolish Things,1936,PRE-50,M,VOCAL,2,11407,S,Night,Y,,,
Jack Hylton,Happy Days Are Here Again,1930,PRE-50,G,DANCE BAND,3,11408,S,Morning,Y,,,
Joe Loss,In the Mood,1940,PRE-50,G,INSTRUMENTAL,3,11409,S,Morning,Y,,,
Mantovani,The Skaters Waltz,1945,PRE-50,G,INSTRUMENTAL,3,11410,S,Afternoon,Y,,,
Ray Noble,"Midnight, the Stars and You",1934,PRE-50,G,DANCE BAND,3,11411,S,Night,Y,,,
Shirley Bassey,I've Got You Under My Skin,1956,1950,F,VOCAL,2,11412,S,Night,N,,,
Sid Phillips,Clarinet Marmalade,1941,PRE-50,M,JAZZ,3,11413,S,Morning,Y,,,
Ambrose,The Clouds Will Soon Roll By,1932,PRE-50,G,DANCE BAND,3,11414,S,Afternoon,Y,,,
Geraldo,Deep Purple,1939,PRE-50,G,DANCE BAND,3,11415,S,Night,Y,,,
Billy Cotton & His Band,The Highland Swing,1939,PRE-50,G,VOCAL,2,11416,S,Morning,Y,,,
Carroll Gibbons & The Savoy Orpheans,Dreaming,1941,PRE-50,M,INSTRUMENTAL,3,11417,S,Night,Y,,,
Carroll Gibbons & The Savoy Orpheans,On the Air,1932,PRE-50,M,INSTRUMENTAL,3,11418,S,Afternoon,Y,,,
Fred Hartley & His Ensemble,Life Is a Song,1935,PRE-50,M,INSTRUMENTAL,3,11419,S,Afternoon,Y,,,
Harry Parry & His Radio Rhythm Club Sextet,Softly as in a Morning Sunrise,1942,PRE-50,G,JAZZ,3,11420,S,Night,Y,,,
Henry Hall & BBC Dance Orchestra,Hush Hush Hush Here Comes the Bogeyman,1932,PRE-50,G,VOCAL,2,11421,S,Morning,Y,,,
Jack Hylton & His Orchestra,Boop-Boop-A-Doop,1932,PRE-50,G,VOCAL,2,11422,S,Morning,Y,,,
Jack Payne & His BBC Dance Orchestra,Under the Bridges of Paris,1933,PRE-50,G,DANCE BAND,3,11423,S,Evening,Y,,,
Joe Loss & His Orchestra,A Nightingale Sang in Berkeley Square,1940,PRE-50,G,DANCE BAND,3,11424,S,Night,Y,,,
Nat Gonella & His Georgians,Honeysuckle Rose,1935,PRE-50,M,JAZZ,3,11425,S,Morning,Y,,,
Sid Phillips & His Orchestra,Tarantula,1944,PRE-50,M,INSTRUMENTAL,3,11426,S,Morning,Y,,,
Ted Heath & His Music,Opus 1,1945,PRE-50,G,INSTRUMENTAL,3,11427,S,Morning,Y,,,
Alma Cogan,Dreamboat,1955,1950,F,VOCAL,2,11428,S,Morning,Y,,,
Anne Shelton,Lay Down Your Arms,1956,1950,F,VOCAL,2,11429,S,Morning,Y,,,
Anne Shelton,Village of St. Bernadette,1959,1950,F,VOCAL,2,11430,S,Night,Y,,,
Anthony Newley,Idle on Parade,1959,1950,M,VOCAL,2,11431,S,Afternoon,Y,,,
Anthony Newley,Why?,1959,1950,M,VOCAL,2,11432,S,Night,Y,,,
Beverley Sisters,I See the Moon,1954,1950,G,VOCAL,2,11433,S,Evening,Y,,,
Beverley Sisters,Sisters,1954,1950,G,VOCAL,2,11434,S,Afternoon,Y,,,
Cliff Richard,Travellin' Light,1959,1950,M,ROCK,3,11435,S,Morning,Y,,,
David Whitfield,Cara Mia,1954,1950,M,VOCAL,2,11436,S,Night,Y,,,
David Whitfield,Rags to Riches,1953,1950,M,VOCAL,2,11437,S,Evening,Y,,,
Dickie Valentine,Christmas Alphabet,1955,1950,M,VOCAL,2,11438,S,Evening,Y,,,
Donald Peers,Is It True What They Say About Dixie?,1950,1950,M,VOCAL,2,11439,S,Morning,Y,,,
Dorothy Squires,I'm Walking Behind You,1953,1950,F,VOCAL,2,11440,S,Evening,Y,,,
Frankie Vaughan,Garden of Eden,1957,1950,M,VOCAL,2,11441,S,Evening,Y,,,
Frankie Vaughan,Kewpie Doll,1958,1950,M,VOCAL,2,11442,S,Morning,Y,,,
Joan Regan,If I Give My Heart to You,1954,1950,F,VOCAL,2,11443,S,Evening,Y,,,
Joan Regan,Ricochet (Rick-O-Shay),1953,1950,F,VOCAL,2,11444,S,Morning,Y,,,
Joe 'Mr Piano' Henderson,Sing It with Joe,1955,1950,M,INSTRUMENTAL,3,11445,S,Morning,Y,,,
Joe Loss & His Orchestra,The Dancing Shoes,1950,1950,G,DANCE BAND,3,11446,S,Morning,Y,,,
John Leyton,Johnny Remember Me,1961,1960,M,VOCAL,2,11447,S,Night,N,,,
Lonnie Donegan,Cumberland Gap,1957,1950,M,SKIFFLE,3,11448,S,Morning,Y,,,
Lonnie Donegan,Gamblin' Man,1957,1950,M,SKIFFLE,3,11449,S,Morning,Y,,,
Lita Roza,How Much Is That Doggie in the Window?,1953,1950,F,VOCAL,2,11450,S,Afternoon,Y,,,
Mantovani,The Moulin Rouge Theme,1953,1950,G,INSTRUMENTAL,3,11451,S,Night,Y,,,
Marion Ryan,Love Me Forever,1958,1950,F,VOCAL,2,11452,S,Evening,Y,,,
Marty Wilde,Donna,1959,1950,M,ROCK,3,11453,S,Night,Y,,,
Max Bygraves,Gilly Gilly Ossenfeffer Katzenellen Bogen,1954,1950,M,VOCAL,2,11454,S,Morning,Y,,,
Max Bygraves,Tulips from Amsterdam,1958,1950,M,VOCAL,2,11455,S,Afternoon,Y,,,
Max Bygraves,You're a Pink Toothbrush,1953,1950,M,VOCAL,2,11456,S,Morning,Y,,,
Muriel Smith,"Hold Me, Thrill Me, Kiss Me",1953,1950,F,VOCAL,2,11457,S,Night,Y,,,
Petula Clark,The Little Shoemaker,1954,1950,F,VOCAL,2,11458,S,Morning,Y,,,
Petula Clark,With All My Heart,1957,1950,F,VOCAL,2,11459,S,Night,Y,,,
Ronnie Hilton,No Other Love,1956,1950,M,VOCAL,2,11460,S,Night,Y,,,
Ronnie Hilton,Yellow Rose of Texas,1955,1950,M,VOCAL,2,11461,S,Afternoon,Y,,,
Ruby Murray,Heartbeat,1954,1950,F,VOCAL,2,11462,S,Evening,Y,,,
Shirley Bassey,As I Love You,1959,1950,F,VOCAL,2,11463,S,Night,Y,,,
Shirley Bassey,Banana Boat Song,1957,1950,F,VOCAL,2,11464,S,Morning,Y,,,
Shirley Bassey,"Kiss Me, Honey Honey, Kiss Me",1958,1950,F,VOCAL,2,11465,S,Morning,Y,,,
Stargazers,Broken Wings,1953,1950,G,VOCAL,2,11466,S,Evening,Y,,,
Stargazers,I See the Moon,1954,1950,G,VOCAL,2,11467,S,Afternoon,Y,,,
Teddy Johnson,"Beloved, Be Mine",1951,1950,M,VOCAL,2,11468,S,Night,Y,,,
Terry Dene,A White Sport Coat,1957,1950,M,ROCK,3,11469,S,Morning,Y,,,
Beverley Sisters,Little Drummer Boy,1959,1950,G,VOCAL,2,11470,S,Evening,Y,,,
Mudlarks,Lollipop,1958,1950,G,VOCAL,2,11471,S,Morning,Y,,,
Southlanders,Alone,1957,1950,G,VOCAL,2,11472,S,Evening,Y,,,
Tommy Steele,Butterfingers,1957,1950,M,ROCK,3,11473,S,Morning,Y,,,
Tommy Steele,"Come On, Let's Go",1958,1950,M,ROCK,3,11474,S,Morning,Y,,,
Tommy Steele,Singing the Blues,1956,1950,M,ROCK,3,11475,S,Morning,Y,,,
Tommy Steele,"Water, Water",1957,1950,M,ROCK,3,11476,S,Morning,Y,,,
Vera Lynn,Forget-Me-Not,1952,1950,F,VOCAL,2,11477,S,Evening,Y,,,
Vera Lynn,The Homing Waltz,1952,1950,F,VOCAL,2,11478,S,Evening,Y,,,
Vera Lynn,Auf Wiederseh'n Sweetheart,1952,1950,F,VOCAL,2,11479,S,Night,Y,,,
Victor Silvester,Always,1952,1950,M,DANCE BAND,3,11480,S,Evening,Y,,,
Winifred Atwell,Black and White Rag,1952,1950,F,INSTRUMENTAL,3,11481,S,Morning,Y,,,
Winifred Atwell,The Poor People of Paris,1956,1950,F,INSTRUMENTAL,3,11482,S,Afternoon,Y,,,
Bill Haley & His Comets,"Shake, Rattle and Roll",1954,1950,G,ROCK,3,11483,S,Morning,Y,,,
Bing Crosby & Grace Kelly,True Love,1956,1950,G,VOCAL,2,11484,S,Night,Y,,,
Connie Francis,Who's Sorry Now,1958,1950,F,VOCAL,2,11485,S,Evening,Y,,,
Doris Day,"Que Sera, Sera (Whatever Will Be, Will Be)",1956,1950,F,VOCAL,2,11486,S,Afternoon,Y,,,
Frank Sinatra,Chicago,1957,1950,M,VOCAL,2,11487,S,Morning,Y,,,
Frank Sinatra,Young at Heart,1954,1950,M,VOCAL,2,11488,S,Night,Y,,,
Johnnie Ray,Such a Night,1954,1950,M,VOCAL,2,11489,S,Morning,Y,,,
Kay Starr,Comes A-Long A-Love,1952,1950,F,VOCAL,2,11490,S,Morning,Y,,,
Mario Lanza,Be My Love,1950,1950,M,VOCAL,2,11491,S,Night,Y,,,
Rosemary Clooney,This Ole House,1954,1950,F,VOCAL,2,11492,S,Morning,Y,,,
Slim Whitman,Rose Marie,1955,1950,M,VOCAL,2,11493,S,Afternoon,Y,,,
Tennessee Ernie Ford,Give Me Your Word,1955,1950,M,VOCAL,2,11494,S,Evening,Y,,,
Tennessee Ernie Ford,Sixteen Tons,1956,1950,M,VOCAL,2,11495,S,Morning,Y,,,
Everly Brothers,Bye Bye Love,1957,1950,G,ROCK,3,11496,S,Morning,Y,,,
Alma Cogan,Never Do a Tango with an Eskimo,1955,1950,F,VOCAL,2,11497,S,Morning,Y,,,
Alma Cogan,Sugar in the Morning,1958,1950,F,VOCAL,2,11498,S,Morning,Y,,,
Anne Shelton,The Village of St. Bernadette,1959,1950,F,VOCAL,2,11499,S,Night,Y,,,
Billy Fury,Collette,1959,1950,M,ROCK,3,11500,S,Morning,Y,,,
Bill Haley,"Shake, Rattle and Roll",1954,1950,G,ROCK,3,11501,S,Morning,Y,,,
Anthony Newley,Personality,1959,1950,M,VOCAL,2,11502,S,Morning,Y,,,
Billy Fury,Margo (Don't Go),1959,1950,M,ROCK,3,11503,S,Morning,Y,,,
Cliff Richard,A Voice in the Wilderness,1959,1950,M,ROCK,3,11504,S,Evening,Y,,,
Craig Douglas,Teenager in Love,1959,1950,M,VOCAL,2,11505,S,Morning,Y,,,
David Whitfield,Answer Me,1953,1950,M,VOCAL,2,11506,S,Night,Y,,,
Eddie Calvert,Zambesi,1956,1950,M,INSTRUMENTAL,3,11507,S,Morning,Y,,,
Jimmy Young,Too Young,1951,1950,M,VOCAL,2,11508,S,Night,Y,,,
Joan Regan,May You Always,1959,1950,F,VOCAL,2,11509,S,Evening,Y,,,
Lonnie Donegan,Tom Dooley,1958,1950,M,SKIFFLE,3,11510,S,Evening,Y,,,
Ruby Murray,Happy Days and Lonely Nights,1955,1950,F,VOCAL,2,11511,S,Evening,Y,,,
Shirley Bassey,Fire Down Below,1957,1950,F,VOCAL,2,11512,S,Morning,Y,,,
Andy Williams,Butterfly,1957,1950,M,POP,3,11513,S,Morning,Y,,,
Don Cornell,Hold My Hand,1954,1950,M,VOCAL,2,11514,S,Night,Y,,,
Dream Weavers,It's Almost Tomorrow,1956,1950,G,VOCAL,2,11515,S,Night,Y,,,
Eddie Fisher,I'm Walking Behind You,1953,1950,M,VOCAL,2,11516,S,Night,Y,,,
Frankie Laine,Hey Joe,1953,1950,M,VOCAL,2,11517,S,Night,Y,,,
Guy Mitchell,Look at That Girl,1953,1950,M,VOCAL,2,11518,S,Night,Y,,,
Guy Mitchell,Rock-a-Billy,1957,1950,M,VOCAL,2,11519,S,Morning,Y,,,
Jerry Keller,Here Comes Summer,1959,1950,M,ROCK,3,11520,S,Morning,Y,,,
Johnnie Ray,Yes Tonight Josephine,1957,1950,M,VOCAL,2,11521,S,Morning,Y,,,
Kalin Twins,When,1958,1950,G,ROCK,3,11522,S,Morning,Y,,,
Kay Starr,Rock and Roll Waltz,1956,1950,F,VOCAL,2,11523,S,Afternoon,Y,,,
Kitty Kallen,Little Things Mean a Lot,1954,1950,F,VOCAL,2,11524,S,Night,Y,,,
Lord Rockingham's XI,Hoots Mon,1958,1950,G,INSTRUMENTAL,3,11525,S,Morning,Y,,,
Mantovani,The Song from Moulin Rouge,1953,1950,M,INSTRUMENTAL,3,11526,S,Night,Y,,,
Pat Boone,I'll Be Home,1956,1950,M,VOCAL,2,11527,S,Night,Y,,,
Perez Prado,Cherry Pink and Apple Blossom White,1955,1950,M,INSTRUMENTAL,3,11528,S,Afternoon,Y,,,
Russ Conway,Roulette,1959,1950,M,INSTRUMENTAL,3,11529,S,Afternoon,Y,,,
Tab Hunter,Young Love,1957,1950,M,VOCAL,2,11530,S,Night,Y,,,
Teenagers feat. Frankie Lymon,Why Do Fools Fall in Love,1956,1950,G,ROCK,3,11531,S,Morning,Y,,,
Tommy Edwards,It's All in the Game,1958,1950,M,VOCAL,2,11532,S,Night,Y,,,
Tony Bennett,Stranger in Paradise,1955,1950,M,VOCAL,2,11533,S,Night,Y,,,
Vera Lynn,"My Son, My Son",1954,1950,F,VOCAL,2,11534,S,Night,Y,,,
Bob Cort Skiffle Group,Don't You Rock Me Daddy-O,1957,1950,G,SKIFFLE,3,11535,S,Morning,Y,,,
Bobby Darin,Splish Splash,1958,1950,M,ROCK,3,11536,S,Morning,Y,,,
Charlie Gracie,Butterfly,1957,1950,M,ROCK,3,11537,S,Morning,Y,,,
Connie Francis,My Happiness,1959,1950,F,VOCAL,2,11538,S,Evening,Y,,,
David Whitfield,Adoration Waltz,1953,1950,M,VOCAL,2,11539,S,Afternoon,Y,,,
David Whitfield,Everywhere,1955,1950,M,VOCAL,2,11540,S,Afternoon,Y,,,
Dickie Valentine,I Wonder,1955,1950,M,VOCAL,2,11541,S,Morning,Y,,,
Dickie Valentine,Mr. Sandman,1955,1950,M,VOCAL,2,11542,S,Morning,Y,,,
Don Lang,Witch Doctor,1958,1950,M,NOVELTY,3,11543,S,Morning,Y,,,
Doris Day,If I Give My Heart to You,1954,1950,F,VOCAL,2,11544,S,Evening,Y,,,
Doris Day,Sugarbush,1952,1950,F,VOCAL,2,11545,S,Morning,Y,,,
Eddie Fisher,Anytime,1952,1950,M,VOCAL,2,11546,S,Morning,Y,,,
Elvis Presley,A Fool Such As I,1959,1950,M,ROCK,3,11547,S,Night,Y,,,
Elvis Presley,A Big Hunk O' Love,1959,1950,M,ROCK,3,11548,S,Morning,Y,,,
Elvis Presley,I Need Your Love Tonight,1959,1950,M,ROCK,3,11549,S,Morning,Y,,,
Frankie Laine,"Rain, Rain, Rain",1954,1950,M,VOCAL,2,11550,S,Afternoon,Y,,,
Frankie Vaughan,"Give Me the Moonlight, Give Me the Girl",1955,1950,M,VOCAL,2,11551,S,Afternoon,Y,,,
Gogi Grant,The Wayward Wind,1956,1950,F,VOCAL,2,11552,S,Morning,Y,,,
Guy Mitchell,Cloud Lucky Seven,1953,1950,M,VOCAL,2,11553,S,Morning,Y,,,
Harry Belafonte,Island in the Sun,1957,1950,M,VOCAL,2,11554,S,Afternoon,Y,,,
Jim Lowe,The Green Door,1956,1950,M,ROCK,3,11555,S,Morning,Y,,,
Joan Regan,"Wait for Me, Darling",1954,1950,F,VOCAL,2,11556,S,Evening,Y,,,
Johnnie Ray,Hey There,1955,1950,M,VOCAL,2,11557,S,Morning,Y,,,
Lonnie Donegan,Grandcoolie Dam,1958,1950,M,SKIFFLE,3,11558,S,Morning,Y,,,
Lonnie Donegan,Jack O' Diamonds,1958,1950,M,SKIFFLE,3,11559,S,Morning,Y,,,
Louis Armstrong,Mack the Knife,1956,1950,M,VOCAL,2,11560,S,Evening,Y,,,
Max Bygraves,Meet Me on the Corner,1955,1950,M,VOCAL,2,11561,S,Morning,Y,,,
Otis Williams & His Charms,Ivory Tower,1956,1950,G,VOCAL,2,11562,S,Morning,Y,,,
Peggy Lee,MaÃÂ±ana (Is Soon Enough for Me),1948,1950,F,VOCAL,2,11563,S,Morning,Y,,,
Petula Clark,Alone,1957,1950,F,VOCAL,2,11564,S,Evening,Y,,,
Ronnie Hilton,Believe in Me,1955,1950,M,VOCAL,2,11565,S,Evening,Y,,,
Slim Whitman,I'll Take You Home Again Kathleen,1957,1950,M,VOCAL,2,11566,S,Night,Y,,,
Nat King Cole,Pretend,1953,1950,M,VOCAL,2,11567,S,Night,Y,,,
Diana Decker,Poppa Piccolino,1953,1950,F,NOVELTY,3,11568,S,Morning,Y,,,
Everly Brothers,Bird Dog,1958,1950,G,ROCK,3,11569,S,Morning,Y,,,
Little Richard,Baby Face,1959,1950,M,ROCK,3,11570,S,Morning,Y,,,
Teddy Bears,To Know Him is to Love Him,1959,1950,G,VOCAL,2,11571,S,Night,Y,,,
Marty Wilde,A Teenager in Love,1959,1950,M,ROCK,3,11572,S,Morning,Y,,,
Everly Brothers,('Til) I Kissed You,1959,1950,G,ROCK,3,11573,S,Morning,Y,,,
Mantovani,Swedish Rhapsody,1953,1950,M,INSTRUMENTAL,3,11574,S,Afternoon,Y,,,
Billy Cotton Band,Dear Hearts and Gentle People,1950,1950,G,VOCAL,2,11575,S,Afternoon,Y,,,
Teresa Brewer,Music! Music! Music!,1950,1950,F,VOCAL,2,11576,S,Morning,Y,,,
Billy Eckstine,My Foolish Heart,1950,1950,M,VOCAL,2,11577,S,Night,Y,,,
Les Paul & Mary Ford,Mockin' Bird Hill,1951,1950,G,VOCAL,2,11578,S,Morning,Y,,,
Rosemary Clooney,Botch-a-Me,1952,1950,F,VOCAL,2,11579,S,Morning,Y,,,
Frankie Laine,Jezebel,1951,1950,M,VOCAL,2,11580,S,Evening,Y,,,
Russ Conway,China Tea,1959,1950,M,INSTRUMENTAL,3,11581,S,Afternoon,Y,,,
Slim Whitman,Cattle Call,1955,1950,M,VOCAL,2,11582,S,Morning,N,,,
Winifred Atwell,The Black and White Rag,1952,1950,F,INSTRUMENTAL,3,11583,S,Morning,Y,,,
Elvis Presley,Hard Headed Woman,1958,1950,M,ROCK,3,11584,S,Morning,Y,,,
Nat King Cole,Too Young,1951,1950,M,VOCAL,2,11585,S,Night,Y,,,
Weavers,On Top of Old Smokey,1951,1950,G,FOLK,1,11586,S,Afternoon,Y,,,
Jo Stafford,Jambalaya,1952,1950,F,VOCAL,2,11587,S,Morning,Y,,,
Guy Mitchell,Sparrow in the Tree Top,1951,1950,M,VOCAL,2,11588,S,Morning,Y,,,
Mills Brothers,The Glow-Worm,1952,1950,G,VOCAL,2,11589,S,Afternoon,Y,,,
Doris Day,A Guy is a Guy,1952,1950,F,VOCAL,2,11590,S,Morning,Y,,,
Al Martino,Take My Heart,1952,1950,M,VOCAL,2,11591,S,Night,Y,,,
Muriel Smith,I Went to Your Wedding,1952,1950,F,VOCAL,2,11592,S,Evening,Y,,,
Frankie Laine,The High and the Mighty,1954,1950,M,VOCAL,2,11593,S,Afternoon,Y,,,
Four Lads,Moments to Remember,1955,1950,G,VOCAL,2,11594,S,Evening,N,,,
Pat Boone,Friendly Persuasion,1956,1950,M,VOCAL,2,11595,S,Night,Y,,,
Ames Brothers,The Naughty Lady of Shady Lane,1954,1950,G,VOCAL,2,11596,S,Morning,Y,,,
Crickets,Maybe Baby,1958,1950,G,ROCK,3,11597,S,Morning,Y,,,
Cliff Richard,Mean Streak,1959,1950,M,ROCK,3,11598,S,Morning,Y,,,
Anthony Newley,I've Waited So Long,1959,1950,M,VOCAL,2,11599,S,Evening,Y,,,
Poni-Tails,Born Too Late,1958,1950,G,VOCAL,2,11600,S,Afternoon,Y,,,
Sheb Wooley,The Purple People Eater,1958,1950,M,NOVELTY,3,11601,S,Morning,Y,,,
Dave King,Memories Are Made of This,1956,1950,M,VOCAL,2,11602,S,Evening,Y,,,
Deep River Boys,Whole Lotta Shakin' Goin' On,1957,1950,G,ROCK,3,11603,S,Morning,Y,,,
Chuck Berry,Sweet Little Sixteen,1958,1950,M,ROCK,3,11604,S,Morning,Y,,,
Little Richard,"Good Golly, Miss Molly",1958,1950,M,ROCK,3,11605,S,Morning,Y,,,
Little Richard,The Girl Can't Help It,1957,1950,M,ROCK,3,11606,S,Morning,Y,,,
Johnny Otis Show,Ma He's Making Eyes at Me,1957,1950,G,ROCK,3,11607,S,Morning,Y,,,
Diamonds,Little Darlin',1957,1950,G,ROCK,3,11608,S,Morning,Y,,,
Charlie Gracie,Wandering Eyes,1957,1950,M,ROCK,3,11609,S,Afternoon,Y,,,
Southlanders,The Mole in a Hole,1958,1950,G,NOVELTY,3,11610,S,Afternoon,Y,,,
Laurie London,Joshua Fit the Battle of Jericho,1958,1950,M,VOCAL,2,11611,S,Morning,Y,,,
Shirley Bassey,The Wall,1957,1950,F,VOCAL,2,11612,S,Afternoon,Y,,,
Gary Miller,The Story of My Life,1958,1950,M,VOCAL,2,11613,S,Evening,Y,,,
Jim Reeves,Billy Bayou,1959,1950,M,COUNTRY,2,11614,S,Morning,Y,,,
Conway Twitty,Mona Lisa,1959,1950,M,ROCK,3,11615,S,Night,Y,,,
Frank Sinatra,All the Way,1958,1950,M,VOCAL,2,11616,S,Night,Y,,,
Frank Sinatra,High Hopes,1959,1950,M,VOCAL,2,11617,S,Afternoon,Y,,,
Perry Como,Love Makes the World Go 'Round,1958,1950,M,VOCAL,2,11618,S,Afternoon,Y,,,
Kingston Trio,Tom Dooley,1958,1950,G,FOLK,1,11619,S,Evening,Y,,,
Mitch Miller,The Yellow Rose of Texas,1955,1950,M,VOCAL,2,11620,S,Morning,Y,,,
Johnston Brothers,Join In and Sing,1954,1950,G,VOCAL,2,11621,S,Afternoon,Y,,,
Rosemary Clooney,Mangos,1957,1950,F,VOCAL,2,11622,S,Morning,Y,,,
Kingston Trio,The Tijuana Jail,1959,1950,G,FOLK,1,11623,S,Afternoon,Y,,,
Adam Faith,What Do You Want,1959,1950,M,VOCAL,2,11624,S,Morning,Y,,,
Coasters,Charlie Brown,1959,1950,G,ROCK,3,11625,S,Morning,Y,,,
Coasters,Yakety Yak,1958,1950,G,ROCK,3,11626,S,Morning,Y,,,
Chordettes,Lollipop,1958,1950,G,VOCAL,2,11627,S,Morning,Y,,,
Elias and His Zig-Zag Jive Flutes,Tom Hark,1958,1950,G,INSTRUMENTAL,3,11628,S,Morning,Y,,,
Four Preps,26 Miles (Santa Catalina),1958,1950,G,VOCAL,2,11629,S,Afternoon,Y,,,
Champs,Tequila,1958,1950,G,INSTRUMENTAL,3,11630,S,Afternoon,Y,,,
Jimmie Rodgers,Kisses Sweeter Than Wine,1958,1950,M,VOCAL,2,11631,S,Evening,Y,,,
Bob Cort Skiffle Group,Six-Five Special,1957,1950,G,SKIFFLE,3,11632,S,Morning,Y,,,
Jim Reeves,Mexican Joe,1953,1950,M,COUNTRY,2,11633,S,Morning,Y,,,
Slim Whitman,Keep It a Secret,1953,1950,M,VOCAL,2,11634,S,Night,Y,,,
Guy Mitchell,Chicka Boom,1953,1950,M,VOCAL,2,11635,S,Morning,Y,,,
Vera Lynn,The Windsor Waltz,1953,1950,F,VOCAL,2,11636,S,Afternoon,Y,,,
Tony Hancock,The Budgie Song,1958,1950,M,NOVELTY,3,11637,S,Morning,Y,,,
Edmundo Ros,Colonel Bogey,1958,1950,M,DANCE BAND,3,11638,S,Morning,Y,,,
Joe 'Mr Piano' Henderson,Trudie,1958,1950,M,INSTRUMENTAL,3,11639,S,Afternoon,Y,,,
Chris Barber's Jazz Band,Petite Fleur,1959,1950,G,JAZZ,3,11640,S,Night,Y,,,
Fleetwoods,Come Softly to Me,1959,1950,G,VOCAL,2,11641,S,Night,Y,,,
Lloyd Price,Stagger Lee,1959,1950,M,ROCK,3,11642,S,Afternoon,Y,,,
Dion & The Belmonts,A Teenager in Love,1959,1950,G,ROCK,3,11643,S,Morning,Y,,,
Sarah Vaughan,Broken Hearted Melody,1959,1950,F,JAZZ,3,11644,S,Night,Y,,,
Virtues,Guitar Boogie Shuffle,1959,1950,G,INSTRUMENTAL,3,11645,S,Morning,Y,,,
Isley Brothers,Shout,1959,1950,G,SOUL,3,11646,S,Morning,Y,,,
Flamingos,I Only Have Eyes for You,1959,1950,G,VOCAL,2,11647,S,Night,Y,,,
Billie Holiday,Lady in Satin,1958,1950,F,JAZZ,3,11648,S,Night,Y,,,
Sam Cooke,Only Sixteen,1959,1950,M,SOUL,3,11649,S,Afternoon,Y,,,
